sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
oral_human_Q_2_microbiome2_H	oral_human_Q_3_microbiome2_H	0.4384057971014493	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.4076190476190476	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.41935483870967744	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.43947858472998136	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_human_Q_3_qiagen_H	0.45321100917431195	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_1_qiagen_C	0.44403669724770645	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_2_qiagen_C	0.4288389513108614	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_3_qiagen_C	0.42830882352941174	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.42549668874172186	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.439873417721519	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.43413729128014844	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.4425925925925926	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.43622920517560076	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_1_qiagen_C	0.4397031539888683	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_2_qiagen_C	0.42424242424242425	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_3_qiagen_C	0.4553734061930783	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_2_microbiome2_H	0.31047619047619046	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_3_microbiome2_H	0.3533697632058288	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_2_microbiome2_H	oral_human_R_3_microbiome2_H	0.3409893992932862	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_2_microbiome20_H	0.47291361639824303	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_3_microbiome20_H	0.3898858075040783	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_2_microbiome2_H	0.4762658227848101	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_3_microbiome2_H	0.3953900709219858	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_2_qiagen_H	0.4759036144578313	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_3_qiagen_H	0.4386252045826514	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_2_microbiome20_H	oral_human_S_3_microbiome20_H	0.4644412191582003	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_2_microbiome2_H	oral_human_S_3_microbiome2_H	0.4672897196261682	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_2_qiagen_H	oral_human_S_3_qiagen_H	0.47575757575757577	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_2_microbiome20_H	0.4381551362683438	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_3_microbiome20_H	0.39065817409766457	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_2_microbiome2_H	0.38513513513513514	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_3_microbiome2_H	0.4009216589861751	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_2_qiagen_H	0.44081632653061226	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_3_qiagen_H	0.4471057884231537	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_2_microbiome20_H	oral_human_T_3_microbiome20_H	0.41983122362869196	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_2_microbiome2_H	oral_human_T_3_microbiome2_H	0.35167464114832536	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_2_qiagen_H	oral_human_T_3_qiagen_H	0.4801587301587302	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_2_microbiome20_C	0.3766891891891892	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.41147540983606556	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_2_microbiome2_C	0.40892193308550184	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.4295900178253119	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_2_qiagen_C	0.38917089678510997	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_3_qiagen_C	0.411371237458194	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.386986301369863	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_qiagen_C	oral_saliva_A_3_qiagen_C	0.38632478632478634	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_2_microbiome20_C	0.45805369127516776	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.44991511035653653	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_2_microbiome2_C	0.46471600688468157	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.41622574955908287	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_2_qiagen_C	0.39814814814814814	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_3_qiagen_C	0.3773946360153257	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.45439469320066334	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.46286701208981	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_qiagen_C	oral_saliva_D_3_qiagen_C	0.3948339483394834	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_2_microbiome20_C	0.4304	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.4393241167434716	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_2_microbiome2_C	0.42359767891682787	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.44696969696969696	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_2_qiagen_C	0.44423791821561337	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_3_qiagen_C	0.43486238532110094	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.4442748091603053	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.44083969465648853	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_qiagen_C	oral_saliva_Q_3_qiagen_C	0.4253731343283582	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_A_2_1_microbiome2_C	0.4085667215815486	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_O_1_microbiome2_C	0.5311475409836065	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.5044091710758377	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.5008488964346349	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.4713584288052373	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5588235294117647	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.43211920529801323	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_A_2_2_qiagen_C	0.5062695924764891	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_P_2_qiagen_C	0.46954813359528486	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.4805194805194805	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.4533106960950764	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5064695009242144	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.49909584086799275	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_O_1_microbiome2_C	0.5210084033613446	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.49547920433996384	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.5103092783505154	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.48013245033112584	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5565371024734982	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.46115702479338844	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_P_2_qiagen_C	0.5590682196339434	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.5596184419713831	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.5170876671619614	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.6080870917573873	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5421303656597775	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_A_3_2_microbiome20_C	0.4290375203915171	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_W_microbiome20_C	0.5063752276867031	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.4230118443316413	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	oral_throat_W_microbiome20_C	0.5164075993091537	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.42880258899676377	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_B_1_1_microbiome2_C	oral_throat_B_2_1_microbiome2_C	0.4415841584158416	human throat B	MM (2-min.)	human throat B	MM (2-min.)	human	human throat	high	High biomass
oral_throat_B_1_2_qiagen_C	oral_throat_B_2_2_qiagen_C	0.4645390070921986	human throat B	PS	human throat B	PS	human	human throat	high	High biomass
oral_throat_D_3_1_microbiome20_C	oral_throat_D_3_2_microbiome20_C	0.49183303085299457	human throat D	MM (20-min.)	human throat D	MM (20-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.476	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.47900763358778625	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.5226480836236934	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5295275590551181	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.5529411764705883	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.4714285714285714	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.49056603773584906	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.490280777537797	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.5027624309392266	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.48760330578512395	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.5232974910394266	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5404858299595142	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5169660678642715	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.49005424954792043	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5938697318007663	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.532871972318339	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.47079646017699117	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5504761904761905	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5685557586837294	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.603202846975089	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.5165016501650165	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5687919463087249	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5269360269360269	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_T_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.5775401069518716	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_T_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5267175572519084	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_U_microbiome20_C	oral_throat_eluent_U_microbiome20_C	0.49471830985915494	human throat U	MM (20-min.)	human throat U	MM (20-min.)	human	human throat	high	High biomass
oral_throat_V_microbiome20_C	oral_throat_eluent_V_microbiome20_C	0.4875	human throat V	MM (20-min.)	human throat V	MM (20-min.)	human	human throat	high	High biomass
oral_throat_W_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.47232472324723246	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
skin_nares_Q_1_1_microbiome2_C	skin_nares_Q_2_1_microbiome2_C	0.5581395348837209	human nares Q	MM (2-min.)	human nares Q	MM (2-min.)	human	human nares	high	High biomass
skin_nares_Q_1_2_microbiome20_C	skin_nares_Q_2_2_microbiome20_C	0.5763052208835341	human nares Q	MM (20-min.)	human nares Q	MM (20-min.)	human	human nares	high	High biomass
skin_nares_R_2_microbiome20_C	skin_nares_eluent_R_2_microbiome20_C	0.5288220551378446	human nares R	MM (20-min.)	human nares R	MM (20-min.)	human	human nares	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_2_microbiome2_H	0.4801795063575168	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.5664845173041895	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.7894211576846307	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.7643564356435644	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.7839444995044599	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_K_3_microbiome20_H	0.5737158105403602	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.6802919708029197	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.7528430629264594	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.7009132420091324	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.590032154340836	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.8204911092294666	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.7815699658703071	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.8056027164685908	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_1_qiagen_H	0.5719373219373219	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_2_qiagen_H	0.704527402700556	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_3_qiagen_H	0.6813271604938271	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.6312949640287769	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.7215428033866416	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.7058287795992714	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.7599469496021221	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.7320261437908496	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.7802056555269923	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_slurry_K_1_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.6705426356589147	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_slurry_K_1_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.6396508728179551	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_slurry_K_1_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.7097457627118644	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
