sample1	sample2	value	sample1_type	sample1_extraction_protocol_short	sample2_type	sample2_extraction_protocol_short	sample_type	sample_type_2	biomass_sample	biomass_sample_long
oral_human_Q_2_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.37402622003980895	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.3814220232752812	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_human_Q_3_microbiome2_H	0.38695856044004806	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.3585823201270664	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.3450701646867674	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.3703792857932915	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_human_Q_3_qiagen_H	0.38870107476202165	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_1_qiagen_C	0.3864376747920701	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_2_qiagen_C	0.36493259883958173	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_2_qiagen_H	oral_saliva_Q_3_qiagen_C	0.37523709036497294	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_1_microbiome20_C	0.35108095783598897	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_2_microbiome20_C	0.35651050913827514	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome20_H	oral_saliva_Q_3_microbiome20_C	0.388905750123013	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_1_microbiome2_C	0.3637466453399831	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_2_microbiome2_C	0.34561560616632114	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_microbiome2_H	oral_saliva_Q_3_microbiome2_C	0.38383687745768263	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_1_qiagen_C	0.36442181304703714	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_2_qiagen_C	0.38095706225128717	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_Q_3_qiagen_H	oral_saliva_Q_3_qiagen_C	0.36283292576386106	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_2_microbiome2_H	0.2826762051805025	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_1_microbiome2_H	oral_human_R_3_microbiome2_H	0.29402912642731605	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_R_2_microbiome2_H	oral_human_R_3_microbiome2_H	0.27906065383948414	human.saliva.R	MM (2-min.)	human.saliva.R	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_2_microbiome20_H	0.44602511324423505	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome20_H	oral_human_S_3_microbiome20_H	0.332062435005538	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_2_microbiome2_H	0.46307482298979125	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_microbiome2_H	oral_human_S_3_microbiome2_H	0.3449285378837196	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_2_qiagen_H	0.422146974300078	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_1_qiagen_H	oral_human_S_3_qiagen_H	0.3539916315600981	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_S_2_microbiome20_H	oral_human_S_3_microbiome20_H	0.4321165512238791	human.saliva.S	MM (20-min.)	human.saliva.S	MM (20-min.)	human	human saliva	high	High biomass
oral_human_S_2_microbiome2_H	oral_human_S_3_microbiome2_H	0.42199776358741525	human.saliva.S	MM (2-min.)	human.saliva.S	MM (2-min.)	human	human saliva	high	High biomass
oral_human_S_2_qiagen_H	oral_human_S_3_qiagen_H	0.43212976786169505	human.saliva.S	PS	human.saliva.S	PS	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_2_microbiome20_H	0.33537391549144524	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome20_H	oral_human_T_3_microbiome20_H	0.3194549573944069	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_2_microbiome2_H	0.30762002551915124	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_microbiome2_H	oral_human_T_3_microbiome2_H	0.32375260883844625	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_2_qiagen_H	0.3631938283082373	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_1_qiagen_H	oral_human_T_3_qiagen_H	0.38978004736184557	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_human_T_2_microbiome20_H	oral_human_T_3_microbiome20_H	0.33575780654889337	human.saliva.T	MM (20-min.)	human.saliva.T	MM (20-min.)	human	human saliva	high	High biomass
oral_human_T_2_microbiome2_H	oral_human_T_3_microbiome2_H	0.30547030951099274	human.saliva.T	MM (2-min.)	human.saliva.T	MM (2-min.)	human	human saliva	high	High biomass
oral_human_T_2_qiagen_H	oral_human_T_3_qiagen_H	0.4388644244654313	human.saliva.T	PS	human.saliva.T	PS	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_2_microbiome20_C	0.30134889267373854	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.36673242695047836	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_2_microbiome2_C	0.3250394821216011	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.3623733329289022	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_2_qiagen_C	0.322813324514113	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_1_qiagen_C	oral_saliva_A_3_qiagen_C	0.3240226243756226	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome20_C	oral_saliva_A_3_microbiome20_C	0.32639516236791055	human.saliva.A	MM (20-min.)	human.saliva.A	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_microbiome2_C	oral_saliva_A_3_microbiome2_C	0.355085658480504	human.saliva.A	MM (2-min.)	human.saliva.A	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_A_2_qiagen_C	oral_saliva_A_3_qiagen_C	0.32990829973896874	human.saliva.A	PS	human.saliva.A	PS	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_2_microbiome20_C	0.3775019347165474	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.36909660467995403	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_2_microbiome2_C	0.3822329458820857	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.360479255579896	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_2_qiagen_C	0.3351940132209515	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_1_qiagen_C	oral_saliva_D_3_qiagen_C	0.34218536137713135	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome20_C	oral_saliva_D_3_microbiome20_C	0.35996930640035557	human.saliva.D	MM (20-min.)	human.saliva.D	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_microbiome2_C	oral_saliva_D_3_microbiome2_C	0.3807752164613047	human.saliva.D	MM (2-min.)	human.saliva.D	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_D_2_qiagen_C	oral_saliva_D_3_qiagen_C	0.3351894099875532	human.saliva.D	PS	human.saliva.D	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_2_microbiome20_C	0.3400034360763308	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.35360582267235113	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_2_microbiome2_C	0.37831961015161253	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.38174872094263523	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_2_qiagen_C	0.3648910976112478	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_1_qiagen_C	oral_saliva_Q_3_qiagen_C	0.3447003074683621	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome20_C	oral_saliva_Q_3_microbiome20_C	0.3573337501390094	human.saliva.Q	MM (20-min.)	human.saliva.Q	MM (20-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_microbiome2_C	oral_saliva_Q_3_microbiome2_C	0.37062412929807353	human.saliva.Q	MM (2-min.)	human.saliva.Q	MM (2-min.)	human	human saliva	high	High biomass
oral_saliva_Q_2_qiagen_C	oral_saliva_Q_3_qiagen_C	0.35609974614065326	human.saliva.Q	PS	human.saliva.Q	PS	human	human saliva	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_A_2_1_microbiome2_C	0.3270552650550323	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_O_1_microbiome2_C	0.4423005165373475	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.4517213808580083	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.44741935297503305	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.39359904581073935	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.45897555793172234	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.37076840334361627	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_A_2_2_qiagen_C	0.455741779111537	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_P_2_qiagen_C	0.41853609618612586	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.42771231944510774	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.38323196367753376	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.4252184523878203	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.4254309427317215	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_O_1_microbiome2_C	0.4582519673837576	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.44108843622719435	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.44739044242780157	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.39364344141401475	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.4667379271958722	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.4010551534980123	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_P_2_qiagen_C	0.48094776237549547	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.45995709551629116	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.4369906895535486	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.5029716091315065	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.4469925998750527	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_A_3_2_microbiome20_C	0.3471441001732446	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	oral_throat_W_microbiome20_C	0.4685234275692308	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_1_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.3510239905470694	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	oral_throat_W_microbiome20_C	0.4672595397052708	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_A_3_2_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.33012804878431934	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
oral_throat_B_1_1_microbiome2_C	oral_throat_B_2_1_microbiome2_C	0.3811841332820866	human throat B	MM (2-min.)	human throat B	MM (2-min.)	human	human throat	high	High biomass
oral_throat_B_1_2_qiagen_C	oral_throat_B_2_2_qiagen_C	0.4082889441906378	human throat B	PS	human throat B	PS	human	human throat	high	High biomass
oral_throat_D_3_1_microbiome20_C	oral_throat_D_3_2_microbiome20_C	0.4334762142327695	human throat D	MM (20-min.)	human throat D	MM (20-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_P_1_microbiome2_C	0.4150377818862237	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.39811537027336924	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.42819963111570347	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.45342065316982527	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_O_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.4754630210747883	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_1_1_microbiome2_C	0.4154567927298301	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.41580913219802856	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.4569257424585235	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.4586047330987578	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_1_2_qiagen_C	0.4302197486892494	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.47548869547621386	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	oral_throat_T_2_qiagen_C	0.4442284968248247	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_P_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.44619365338973044	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_Q_2_1_microbiome2_C	0.424566871997068	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5261211998989127	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.46324422999827897	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_Q_2_2_qiagen_C	0.3765656360587486	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	oral_throat_T_2_qiagen_C	0.4929964951000979	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_1_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.5126899300050077	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	oral_throat_T_1_microbiome2_C	0.5106885548385771	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.44841308939569924	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	oral_throat_T_2_qiagen_C	0.49297001999963047	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_Q_2_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.45412272361617134	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_T_1_microbiome2_C	skin_throat_fresh_A_1_1_microbiome2_C	0.4800303677988314	human throat A	MM (2-min.)	human throat A	MM (2-min.)	human	human throat	high	High biomass
oral_throat_T_2_qiagen_C	skin_throat_fresh_A_1_2_qiagen_C	0.4186354019535095	human throat A	PS	human throat A	PS	human	human throat	high	High biomass
oral_throat_U_microbiome20_C	oral_throat_eluent_U_microbiome20_C	0.4298843742249183	human throat U	MM (20-min.)	human throat U	MM (20-min.)	human	human throat	high	High biomass
oral_throat_V_microbiome20_C	oral_throat_eluent_V_microbiome20_C	0.42918717390426014	human throat V	MM (20-min.)	human throat V	MM (20-min.)	human	human throat	high	High biomass
oral_throat_W_microbiome20_C	skin_throat_fresh_A_2_microbiome20_C	0.43914392276647385	human throat A	MM (20-min.)	human throat A	MM (20-min.)	human	human throat	high	High biomass
skin_nares_Q_1_1_microbiome2_C	skin_nares_Q_2_1_microbiome2_C	0.4225111480764073	human nares Q	MM (2-min.)	human nares Q	MM (2-min.)	human	human nares	high	High biomass
skin_nares_Q_1_2_microbiome20_C	skin_nares_Q_2_2_microbiome20_C	0.4605172255385735	human nares Q	MM (20-min.)	human nares Q	MM (20-min.)	human	human nares	high	High biomass
skin_nares_R_2_microbiome20_C	skin_nares_eluent_R_2_microbiome20_C	0.4370274518616675	human nares R	MM (20-min.)	human nares R	MM (20-min.)	human	human nares	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_2_microbiome2_H	0.4569890255204361	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.4873027078344316	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.7012106562023573	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.6677918888053093	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_1_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.7025471464798931	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_K_3_microbiome20_H	0.5060457713927429	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.5889122056360229	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.6796760601739663	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.6346587466283471	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_K_3_microbiome2_H	0.5166131462092766	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.7336328819256682	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.697432712690296	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_microbiome2_H	soil_rhizosphere_slurry_K_3_microbiome2_H	0.7405135151928296	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_1_qiagen_H	0.4917286487242688	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_2_qiagen_H	0.6465775089156522	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_2_qiagen_H	soil_rhizosphere_slurry_K_3_qiagen_H	0.6053287716392303	rhizosphere soil site 2	PS	rhizosphere soil site 2	PS	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_1_microbiome20_H	0.5319431208844289	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_2_microbiome20_H	0.6473928253101294	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome20_H	soil_rhizosphere_slurry_K_3_microbiome20_H	0.6397268601506467	rhizosphere soil site 2	MM (20-min.)	rhizosphere soil site 2	MM (20-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_1_microbiome2_H	0.6450862429976185	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
soil_rhizosphere_K_3_microbiome2_H	soil_rhizosphere_slurry_K_2_microbiome2_H	0.6317951759979038	rhizosphere soil site 2	MM (2-min.)	rhizosphere soil site 2	MM (2-min.)	soil	rhizosphere soil	high	High biomass
